Latitude,Longitude,text,person
38.7653, 8.995,"Look what I found on my phone sewmehon_somick 😉 @ Addis Ababa, Ethiopia https://t.co/aNVTZnGOuY",Yafet Henock
38.7653, 8.995,"😎 @ Addis Ababa, Ethiopia https://t.co/PLIELtCV2z",Yafet Henock
38.7653, 8.995,"😎😊 @ Addis Ababa, Ethiopia https://t.co/OvQYuojYah",Yafet Henock
38.7653, 8.995,"😊😉 @ Addis Ababa, Ethiopia https://t.co/07VATcEO4G",Yafet Henock
38.7653, 8.995,"😎😉 @ Addis Ababa, Ethiopia https://t.co/wgVOEdTHCY",Yafet Henock
38.7653, 8.995,"📽️ አዲስ ድባብ በቅርብ ቀን  🎬
#AddisDibab #NewSitcom #Sitcom #Ethiopia #EthiopianFilm samson_tadesse_baby frehiwottamrat #GashSeyoumTefera #BayushAlemayehu #TewodrosShewangezaw #YordanosAsrat @ Addis Ababa, Ethiopia https://t.co/fOVsEFYjcU",Yafet Henock
38.7653, 8.995,"😊 @ Addis Ababa, Ethiopia https://t.co/XC3qwA60eV",Yafet Henock
38.7653, 8.995,"😊 @ Addis Ababa, Ethiopia https://t.co/pWsOAgSGOk",Yafet Henock
38.7653, 8.995,"😊 @ Addis Ababa, Ethiopia https://t.co/OjZX2X6tL5",Yafet Henock
38.7653, 8.995,"😊 @ Addis Ababa, Ethiopia https://t.co/NCXrsSsiz7",Yafet Henock
38.7653, 8.995,"ህዳር 5,6 &amp; 7 በሁሉም ሲኒማ ቤቶች ይመረቃል።
nardos_adane_official sophonyas_taddese eyobtireta @ Addis Ababa, Ethiopia https://t.co/RITD4gyMwR",Yafet Henock
38.7653, 8.995,"Looking to the Future. 😜 @ Addis Ababa, Ethiopia https://t.co/mAB88stXf0",Yafet Henock
38.7653, 8.995,"እኛ ስለራሳችን ብቻ ኀላፊነት እንዉሠድ።
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/lqERyWDdy6",Yafet Henock
38.7653, 8.995,"It was a great day @ZerituOfficial 😂😂😂 Nice Talk as always 😉 #Throwback @ Addis Ababa, Ethiopia https://t.co/eFdZI4wdIe",Yafet Henock
38.7653, 8.995,"Yesterday's Night was awesome. Thank you All 😊 @ZerituOfficial @MichaelHaliu henokmeharibrothers @vahetilbian bethelzema_lol #LuwamMehari @ Addis Ababa, Ethiopia https://t.co/PscPMYRbfi",Yafet Henock
38.7653, 8.995,"#Throwback 😉 @ Addis Ababa, Ethiopia https://t.co/VWb710EVx0",Yafet Henock
38.7653, 8.995,"Congratulations pmabiyahmed and to #Ethiopian People! 👏👏👏💪🏽💪🏽🇪🇹🇪🇹🇪🇹 #NoblePeacePrize #NoblePeacePrizeWinner #2019 #2012 #PMAbiyAhmed #DrAbiyAhmed @ Addis Ababa, Ethiopia https://t.co/5HEVgPnMlf",Yafet Henock
38.7653, 8.995,"😊😎 @ Addis Ababa, Ethiopia https://t.co/Cioo8RYCqM",Yafet Henock
38.7653, 8.995,"ኤሊያስ መልካ ፈጣሪ በቀኙ ያቁምህ። #RIP @ Addis Ababa, Ethiopia https://t.co/9vaRdrN19l",Yafet Henock
38.7653, 8.995,"😎 @ Addis Ababa, Ethiopia https://t.co/qgWmr6gbdO",Yafet Henock
38.7653, 8.995,"“መስቀል ሃይላችን ነው ፤ ሃይላችን መስቀል ነው የሚያጸናን መስቀል ነው መስቀል ቤዛችን ነው መስቀል የነፍሳችን መዳኛ ነው።"" 💒💚💛❤💒
#Ethiopia #Meskel #መስቀል @ Addis Ababa, Ethiopia https://t.co/Aagj1wz0NT",Yafet Henock
38.7653, 8.995,"#ThursdayMood 😉 @ Addis Ababa, Ethiopia https://t.co/tbv4GBAqxV",Yafet Henock
38.7653, 8.995,"With my brother @rediet_henock 😉 @ Addis Ababa, Ethiopia https://t.co/vB4igJYvx3",Yafet Henock
38.7653, 8.995,"መልካም አዲስ ዓመት🌻🌻🌻ልቦና ይስጠን 🙏🏽🙏🏽🙏🏽 2012 @ Addis Ababa, Ethiopia https://t.co/OeCVNbE9gM",Yafet Henock
38.7653, 8.995,"#MondayMotivation 😊 #GodknowsBest 🙏🏽 @ Addis Ababa, Ethiopia https://t.co/tayU4Ccnav",Yafet Henock
38.7653, 8.995,"#BlackAndWhite 😊 @ Addis Ababa, Ethiopia https://t.co/uGpWYNZeJD",Yafet Henock
38.7653, 8.995,"#SundayMood 😊😎 @ Addis Ababa, Ethiopia https://t.co/bEzapkfuxW",Yafet Henock
38.7653, 8.995,"😉 @ Addis Ababa, Ethiopia https://t.co/Uv5dsHz7HU",Yafet Henock
38.7653, 8.995,"😎😉 @ Addis Ababa, Ethiopia https://t.co/RvELYWEQXz",Yafet Henock
38.7653, 8.995,"😊😎😉 @ Addis Ababa, Ethiopia https://t.co/fa9938pAkJ",Yafet Henock
38.7653, 8.995,"ለመላው የእስልምና እምነት ተከታዮች በሙሉ እንኳን ለ 1,440ኛው የዒድ አል አድሃ (ዓረፋ) በዓል አደረሳችሁ:: 😊

ዒድ ሙባረክ! @ Addis Ababa, Ethiopia https://t.co/y59xuUSQVX",Yafet Henock
38.7653, 8.995,"#Selfiemood 😉 @ Addis Ababa, Ethiopia https://t.co/ArMjj1Cv63",Yafet Henock
38.7653, 8.995,"🤔😊 @ Addis Ababa, Ethiopia https://t.co/66r8owql0m",Yafet Henock
38.7653, 8.995,"If you have any ticket request, please call us by +251913462555 or DM for me. #EtonTourAndTravel #Tour #Travel #Ethiopia #AddisAbaba #Ticket #AirTicket #HotelReservation #VisaProcess… https://t.co/neH5bmNTR8",Yafet Henock
38.78378487, 9.01483281,#WeddingFlow  😉🕴 @ Getfam Hotel https://t.co/QSwgoBgb54,Yafet Henock
38.7653, 8.995,"Good job Lishu lish_lishan wezam_hair  #HumanHair 😊 @ Addis Ababa, Ethiopia https://t.co/NwR4YVfNvD",Yafet Henock
38.7653, 8.995,"“መስቀል ሃይላችን ነው ፤ ሃይላችን መስቀል ነው የሚያጸናን መስቀል ነው መስቀል ቤዛችን ነው መስቀል የነፍሳችን መዳኛ ነው።"" 💒💚💛❤💒 @ Addis Ababa, Ethiopia https://t.co/apecNx23O0",Yafet Henock
38.7653, 8.995,"እንኳን ለብርሃነ መስቀሉ በሠላም  አደረሳችሁ። 💚💛❤ @ Addis Ababa, Ethiopia https://t.co/62jTwucAp7",Yafet Henock
38.7653, 8.995,"Live Interview fana_bc With sophonyas_taddese nardos_adane_official #ScriptWriter #Director #Producer #Actor #Actress #Ethiopia #Tireta #TvSeries #FBC @ Addis Ababa, Ethiopia https://t.co/1aeU5gwrFc",Yafet Henock
38.7653, 8.995,#ILoveThisPic 😊😉😊 mahletafework dibekulutafesse #MeskayeHizunan #HighSchool #SameBatch #SameDesk #AddisAbaba #MahletAfework #DibekuluTafesse #Fashion #Designer #Singer #JanoBand… https://t.co/ZJvRbPggvf,Yafet Henock
38.7113109, 9.0457072,#Tireta nardos_adane_official @ Nazerth Ethiopia https://t.co/fbMFHXnS8M,Yafet Henock
28.25, -26.1,"😉😎👐 @ Kempton Park, Gauteng https://t.co/pET2oWWI46",Yafet Henock
28.0456, -26.2044,"😎 @ Johannesburg, Gauteng https://t.co/JLOYD6Ciim",Yafet Henock
28.22183454, -26.14605001,#SouthAfrica #Johannesburg #TravelHabesha #Vacation 😉 @ Emperors Palace https://t.co/ULCBOxW3KZ,Yafet Henock
28.04694147, -26.20546978,#TopOfAfrica #50thFloor #SouthAfrica #Johannesburg #TravelHabesha #Vacation 😉 @ Top of Africa https://t.co/aFpQIga6wx,Yafet Henock
28.0456, -26.2044,"Just posted a photo @ Johannesburg, Gauteng https://t.co/ixzfWNIRo4",Yafet Henock
41.8667, 9.6,#MakingPicture #Onset #Shooting #Tireta  #TvSeries #Season02 #DireDawa #Harar ☺📽🎬 @ Dire Dawa https://t.co/gDAPQzsN5p,Yafet Henock
42.1167, 9.31667,#Tireta #TiretaCrew #AlazarSamuel #SofoniyasTadesse #Dave getachewn danielkirubel #Harar #Jegol #TravelForWork 📽🎬 @ Harar https://t.co/AeWhDvQFdW,Yafet Henock
41.85767297, 9.61284482,#Diredawa #Ethiopia #AwesomePlace 😉 @ Dire Dawa https://t.co/YnfUTkb4s7,Yafet Henock
41.85767297, 9.61284482,#TB #OldPic #QualityTime #Habesha 😉 @ Dire Dawa https://t.co/UDAhZZBCo1,Yafet Henock
41.85767297, 9.61284482,😎 @ Dire Dawa https://t.co/2R1LMsTsis,Yafet Henock
41.8667, 9.6,😊😊😊 @ Dire Dawa https://t.co/iZ1fbXqp9P,Yafet Henock
38.7653, 8.995,#HappyFathersDay… https://t.co/3hQjWRnCzs,Yafet Henock
38.7653, 8.995,"#Eidmubarak @ Addis Ababa, Ethiopia https://t.co/zw9hw1fq86",Yafet Henock
38.7653, 8.995,"#TiretaFamily #TvSeries @ Addis Ababa, Ethiopia https://t.co/H8Z74XNJve",Yafet Henock
38.7653, 8.995,"😎😉😎 @ Addis Ababa, Ethiopia https://t.co/k0TcW3Ha5y",Yafet Henock
38.7653, 8.995,"#BirthdayPicture 😉 @ Addis Ababa, Ethiopia https://t.co/HvXxBssvi9",Yafet Henock
38.7653, 8.995,"It's the end of an era...

22 years
1,235 games
716 wins
2,298… https://t.co/7yRt1xsKWI",Yafet Henock
38.7653, 8.995,"#HappyMothersDay 💚💛❤
""A mother is she who can take the place of all… https://t.co/DvLTsEKB93",Yafet Henock
38.7519, 9.01611,Thank God For Everything!!! 🇪🇹 #GummaAward #BestMovieOfTheYear… https://t.co/i1RxhNJZK7,Yafet Henock
38.7519, 9.01611,#GummaAward was awesome 🏆🏆🏆@zerituofficial manmesay abel_sima @… https://t.co/h0lJp8Kc5r,Yafet Henock
38.7653, 8.995,#MerciArsène #OneArsèneWenger You deserve all the respect for what you have… https://t.co/DTOYeL1hjY,Yafet Henock
38.7653, 8.995,ውድ የፌስ ቡክ ወዳጆቼ ይሄ የእኔ አካውንት አይደለም::… https://t.co/MGdGGUYXOo,Yafet Henock
38.7653, 8.995,"ክብር ለጀግኖቻችን #ሚያዚያ27 #የአርበኞችቀን 🇪🇹 💚💛❤ @ Addis Ababa, Ethiopia https://t.co/tn32AQfY0h",Yafet Henock
38.7653, 8.995,"😊 @ Addis Ababa, Ethiopia https://t.co/wBDYfOC1sQ",Yafet Henock
38.7653, 8.995,"#StayStrong 💪🏿💪🏿💪🏿 @ Addis Ababa, Ethiopia https://t.co/fkAGWB6yjz",Yafet Henock
38.7653, 8.995,14 Nominations From 16 Catagories #Taza #TazaEthiopianMovie #GummaAwards taza_ethiopian_movie @… https://t.co/zKTqCSb8r6,Yafet Henock
38.7653, 8.995,#HappyEaster #TiretaCrews 💚💛❤ @samuelyirga tiretadrama getachewn meron_engeda_… https://t.co/za58vpHfoM,Yafet Henock
38.74, 9.03,#ፍቅር #LOVE Love is what we need. I love this music and Video 💚💛❤ 🎼🎶🎼  @zerituofficial @ Addis… https://t.co/zVhcJu3BMr,Yafet Henock
38.74, 9.03,"#TrustGod 💒 @ Addis Ababa, Ethiopia https://t.co/dhmv7EBbzA",Yafet Henock
38.74, 9.03,"#NoCaptionNeeded @ Addis Ababa, Ethiopia https://t.co/koehK7czrY",Yafet Henock
38.74, 9.03,"እንኳን ለ 122ኛው የዓድዋ ድል በዓል አደረሰን! #AnAfricanVictory #Adwa #1888EC @ Addis Ababa, Ethiopia https://t.co/kCtfG61NMe",Yafet Henock
38.74, 9.03,እሁድ ምሽት 1፡30 በድጋሚ ሰኞ ጥዋት እና ምሽት 2:30 እንዲሁም ቅዳሜ1፡00 ይከታተሉን። #ElsabethMelaku #AlazarSamuel… https://t.co/vOOvrM0tnH,Yafet Henock
38.7999, 9.0024,💒⛪💒 @ Bole Medhanealem https://t.co/pGBH56YeWr,Yafet Henock
38.7519, 9.01611,#Throwback at ethiozodiac @zerituofficial danayit.m @ Ethiopian National Theatre https://t.co/qU9geinnRH,Yafet Henock
38.74, 9.03,"ለክርስትና እምነት ተከታዮች በሙሉ እንኳን ለብርሃነ ጥምቀቱ በሰላም አደረሳችሁ ። 
💚💛❤ @ Addis Ababa, Ethiopia https://t.co/x4KicwXizS",Yafet Henock
38.7999, 9.0024,#Ketera #Timket2010 @ Bole Medhanealem https://t.co/IpqdY9xj1z,Yafet Henock
38.74, 9.03,"#TiretaCrew On FBC live interview  😉 #AlazarSamuel #SofonyasTadesse @ Addis Ababa, Ethiopia https://t.co/03IiqcVbOx",Yafet Henock
38.76493953, 9.0186131,It's a great honor to win the #LezaAwards in two categories this… https://t.co/8eorVVkEsB,Yafet Henock
38.76493953, 9.0186131,#Taza Another Two Awards on #LezaAwards #BestFilmOfTheYear And… https://t.co/KdzRETaSMY,Yafet Henock
38.7519, 9.01611,Congrats to @lijmichael 🏆 #EthioZodiacAwardWinner… https://t.co/EOUAt5eXQA,Yafet Henock
38.7519, 9.01611,Thank You all for the support 😉 Specially all the crew who… https://t.co/5YyYDgP7fY,Yafet Henock
38.7519, 9.01611,#Taza #EthiopianMovie #EthioZodiacAwardWinner #BestFilmOfTheYear And… https://t.co/51qk9bVQ7f,Yafet Henock
38.74, 9.03,"#NewYearsEve #2010 😉 @ Addis Ababa, Ethiopia https://t.co/0r95AqIDgT",Yafet Henock
37.37411499, 11.59708637,#BahirDar #TopView 😉 @ Grand Resort and Spa - Bahir Dar https://t.co/FSk0maxPUR,Yafet Henock
37.394286, 11.6038348,#AlazarSamuel &amp; #NahomGetachew 😉 @ Bahir Dar City - ባሕር ዳር https://t.co/qlBqstGB93,Yafet Henock
37.394286, 11.6038348,#MondayMorning #Bahirdar 😉 @ Bahir Dar City - ባሕር ዳር https://t.co/LpxVRB0sVT,Yafet Henock
37.3833, 11.6,Beautiful City #palmtrees @ Bahir Dar https://t.co/D0HACsImuN,Yafet Henock
37.39641899, 11.59721909,#bahirdaruniversity #Peda #FBE @ Bahir Dar University https://t.co/e1lvRr0gL6,Yafet Henock
37.38630863, 11.59741965,"#Tana #Sunset Beautiful Nature @ Lake Tana, Bahir Dar ,Ethiophia https://t.co/iWb1ZwfJkm",Yafet Henock
37.3833, 11.6,My Favourite place in #bahirdar #WedeBuna ☕ @ Bahir Dar https://t.co/ohcXbzffJm,Yafet Henock
42.1167, 9.31667,One of the older city of #ethiopia #gugol #harar @ Harar https://t.co/YusslSIkc4,Yafet Henock
41.8667, 9.6,#Familypic 😊😉😊 @ Dire Dawa https://t.co/6IJRPy2C3E,Yafet Henock
38.74, 9.03,#HappyBirthdayMesut #Ozil #Kingofassist #Gunners #27 @mesutozil1088… https://t.co/E7dl0d8ROp,Yafet Henock
38.7653, 8.995,"እኛ ግን በስራ ላይ ነን!
#weareonboard 
እኛ ብልፅግናዎች ነን! 
ግብራችን ምስክራችን ነው!
መለያችን ስራ ነው! 
አሻራችን ውጤት ነው!
ህልማችን ብልፅግና ነው!
#electprosperity
#weareprosperity @ Addis Ababa, Ethiopia https://t.co/MF3qWzXl4X",Arada Woreda 02 Prosperity
38.73694444, 9.02722222,"እኛ ግን በስራ ላይ ነን!
#weareonboard 
እኛ ብልፅግናዎች ነን! 
ግብራችን ምስክራችን ነው!
መለያችን ስራ ነው! 
አሻራችን ውጤት ነው!
ህልማችን ብልፅግና ነው!
#electprosperity
#weareprosperity @ Addis Ababa https://t.co/eZHbxaoEwW",Arada Woreda 02 Prosperity
38.7653, 8.995,"እኛ ግን በስራ ላይ ነን!
#weareonboard 
እኛ ብልፅግናዎች ነን! 
ግብራችን ምስክራችን ነው!
መለያችን ስራ ነው! 
አሻራችን ውጤት ነው!
ህልማችን ብልፅግና ነው!
#electprosperity
#weareprosperity @ Addis Ababa, Ethiopia https://t.co/3gDcsM06El",Arada Woreda 02 Prosperity
38.7653, 8.995,"Colleagues studying healing, trauma and resilience from Islamic perspective in both USA and Somaliland. @ Addis Ababa, Ethiopia https://t.co/CrX1vJvlX5",Jibril I.M Handuleh MD MPH
38.7653, 8.995,"Global response to TB public health emergency. One year on, what is the impact? @ Addis Ababa, Ethiopia https://t.co/og7w4CrfkX",Jibril I.M Handuleh MD MPH
43.1828317, 9.9390349,Ka qaybgalka xaflada Sahal Transport Borama ka qabsoontay #Somaliland https://t.co/tyoUfaJak3,Jibril I.M Handuleh MD MPH
43.182871, 9.939089,Dhaqanka Somalida iyo cudurada dhimirka: Guurku ma daweeyaa cudurada dhimirka? https://t.co/2VfBYp6jt9 https://t.co/RlsAaZ4AQg,Jibril I.M Handuleh MD MPH
43.182913, 9.939056,Xanuunada maskaxda ma laga bogsadaa? “ Nin Waalan waa Ladnaadaa ee ma Bogsado” Ma runba mise waa been? https://t.co/V50R1e2wXw https://t.co/LLpmnDkLBo,Jibril I.M Handuleh MD MPH
43.1828324, 9.9390429,Rainy season in #Borama https://t.co/eSqyDFDqT7,Jibril I.M Handuleh MD MPH
43.18166667, 9.93305556,Somaliland lecture hall @ Amoud College of Health Sciences https://t.co/FfeiplKTr3,Jibril I.M Handuleh MD MPH
43.1838064, 9.9381382,Madaxwayne Dacad sxb qaaliya @ Borama city https://t.co/BNkvHjg4fq,Jibril I.M Handuleh MD MPH
43.1828051, 9.9386683,"Thanks for @UNICEF for this life saving facility for maternal health in Borama,Somaliland zone. http://t.co/8nAcFQYSFG",Jibril I.M Handuleh MD MPH
43.1842755, 9.9346038,"@Gobannimo @EqbalFarah 
It is a life line and would affect everyone in Somalia particularly women, children and the elderly",Jibril I.M Handuleh MD MPH
43.1842755, 9.9346038,"@EqbalFarah @Somalicurrent 
This widely neglected field in all Somali zones. I have worked in the Somaliland side on public &amp; clinical psych",Jibril I.M Handuleh MD MPH
43.1842755, 9.9346038,"@suadHersi 
Hello Suad. How is psychiatry in Borama?",Jibril I.M Handuleh MD MPH
43.1842755, 9.9346036,"@Global_Nomad_ 

Hello Faiza",Jibril I.M Handuleh MD MPH
43.1824504, 9.9391656,"Advertising Tobacco Smoking in Somalia. No warning signs showing it has great taste. @ Hargeisa, Somalia http://t.co/76fEKa6ZAH",Jibril I.M Handuleh MD MPH
43.18138889, 9.94583333,"MCH in Quljeed a surburb of Borama @ Borama,Somalia http://t.co/aNzvgKxt2R",Jibril I.M Handuleh MD MPH
43.18138889, 9.94583333,"Bal eega isbadalka @ Borama,Somalia http://t.co/sXG8Kwut5x",Jibril I.M Handuleh MD MPH
43.1828075, 9.9386363,Saving mothers and children is a human right. @ Borama Hospital http://t.co/8EP0JvD01M,Jibril I.M Handuleh MD MPH
43.1828458, 9.938709,@JimaleXamari hello.,Jibril I.M Handuleh MD MPH
43.1842092, 9.9346276,@saidbingo salam Said,Jibril I.M Handuleh MD MPH
43.1827954, 9.9386631,@UNLazzarini @AhmadAlhendawi we welcome you both to Somalia. Mr Alhendawi is a fellow Arab.,Jibril I.M Handuleh MD MPH
43.1827923, 9.9386544,@karlscheeres you are welcome @karlscheeres,Jibril I.M Handuleh MD MPH
43.1827881, 9.9386602,"@karlscheeres @RCPsychTrainees @drmtovey 
Congeatulations",Jibril I.M Handuleh MD MPH
43.18282, 9.9386815,"@EBalkowiecIskra @TheLancetPsych @WPA_Psychiatry 
I wished to attend that symposium",Jibril I.M Handuleh MD MPH
43.1828105, 9.9386739,"@WPA_Psychiatry @TheLancetPsych @MarcoNarajos 
I hope good congress for psychiatrists",Jibril I.M Handuleh MD MPH
43.1843591, 9.934668,@Refugees Is there active mental health services for Somali refugees,Jibril I.M Handuleh MD MPH
38.7931582, 8.9820083,See you soon in Somaliland,Jibril I.M Handuleh MD MPH
29.9523642, 30.7924309,@ClarindaCerejo @RaviMurugesan clarindra nabeste. Are you in Mumbai.,Jibril I.M Handuleh MD MPH
31.3375843, 30.0428877,@@41un  i will contact tou on social media questions.,Jibril I.M Handuleh MD MPH
16.466647, 43.5053018,@paodecas nice to see you,Jibril I.M Handuleh MD MPH
16.4665222, 43.5053409,"#EASE2014
Science talk http://t.co/HkseP7nQEl",Jibril I.M Handuleh MD MPH
16.466393, 43.5053843,#EASE2014 http://t.co/fTciyIwAJJ,Jibril I.M Handuleh MD MPH
16.4667472, 43.5052961,#EASE2014social media talk is just interesting,Jibril I.M Handuleh MD MPH
16.4665636, 43.5053502,@ClarindaCerejo @41un,Jibril I.M Handuleh MD MPH
30.30605, 59.93318,"@palamagambakabudi @samia_suluhu_hassan @ Russia, Saint-Petersburg https://t.co/Y6d9aRum1a",Hoosier Ripples
38.7653, 8.995,"Vita vya panzi ni neema kubwa sana ya kunguru. Panzi ni @diamondplatnumz &amp; @harmonize_tz. Kunguru ni mashabiki! @ Addis Ababa, Ethiopia https://t.co/hXI8iEeyz6",Hoosier Ripples
38.74, 9.03,Blessings &amp; forgiveness to all @ Ethiopian News Agency https://t.co/FPqUDH5dQX,Hoosier Ripples
38.74, 9.03,Just posted a photo @ Addis Ababa አዲስ አበባ https://t.co/ZAVcHobTjg,Hoosier Ripples
38.74, 9.03,"For the Opposition parties in Tanzanian, get your shit together get it all together now! @ Addis Ababa አዲስ አበባ https://t.co/nx8p5Mtinw",Hoosier Ripples
38.74, 9.03,"Msitu ule ule, nyani tofauti @ Addis Ababa አዲስ አበባ https://t.co/flAuq99yEw",Hoosier Ripples
38.74, 9.03,"Msitu ni ule ule, nyani tofauti!😆 @ Addis Ababa አዲስ አበባ https://t.co/anLpHLhfUL",Hoosier Ripples
-86.12387538, 39.79080922,"Tarajia kuona kushindana kwa nafasi na neema @ Central Indianapolis, Indianapolis, Indiana https://t.co/Nen4g0EQJY",Hoosier Ripples
38.74, 9.03,Just posted a photo @ Addis Ababa አዲስ አበባ https://t.co/uaZfBBqwxc,Hoosier Ripples
38.74, 9.03,Just posted a photo @ Addis Ababa አዲስ አበባ https://t.co/s3hSiQrlem,Hoosier Ripples
38.74, 9.03,poleni sana ndugu wapendwa @ Addis Ababa አዲስ አበባ https://t.co/igt0P8pw3Z,Hoosier Ripples
38.74, 9.03,May God save the King! @ Addis Ababa አዲስ አበባ https://t.co/GNWSazCza2,Hoosier Ripples
38.76087004, 9.06256663,May God save the King! @ ShiroMeda https://t.co/Clqx2c3fzB,Hoosier Ripples
38.75316723, 9.03023319,Habari zimetanda na zimenoga! Mambo kama yale ya Pierre Nkurunziza? @ ARAT KILO አራት ኪሎ https://t.co/5XnfZ7rjD7,Hoosier Ripples
38.73897796, 9.03140577,Provision of safe &amp; clean H2O is crucial @ Merkato Addis https://t.co/1XV2RZgzJ0,Hoosier Ripples
38.7653, 8.995,"“Satan company, dem a sniper” culture @ Addis Ababa, Ethiopia https://t.co/nXjZ5ZByXo",Hoosier Ripples
-1.64165939, 54.9620227,"tujivunie uhuru, tutii sheria, na tutie jitihad ya kuboresha uhuru na uchumi. Wachagueni viongozi wenye kulinda na kutetea sheria @ Meskel Square' in Addis Abeba, Ethiopia https://t.co/eSpDeRYmHf",Hoosier Ripples
38.7653, 8.995,"Just posted a photo @ Addis Ababa, Ethiopia https://t.co/6XeISwSKqy",Hoosier Ripples
38.74, 9.03,Sticking to my usual lane @ Addis Ababa አዲስ አበባ https://t.co/az5uSP5lJO,Hoosier Ripples
38.7653, 8.995,"Get rich quick mentality will never Prevail! @ Addis Ababa, Ethiopia https://t.co/EKArGiF7Lv",Hoosier Ripples
38.7653, 8.995,"It’s time to start packing Trump! People &amp; the Courts have rejected! What a shame! @ Addis Ababa, Ethiopia https://t.co/5edrUgTWX6",Hoosier Ripples
38.7653, 8.995,"Just posted a photo @ Addis Ababa, Ethiopia https://t.co/PDbnoHw49o",Hoosier Ripples
-88.9845, 40.4772,"Habari ndiyo hiyo! @ Bloomington, Illinois https://t.co/ruME1OfjRv",Hoosier Ripples
-93.2645, 44.9774,"#iCantBreathe 8 Minutes and 46 Seconds: #GeorgeFloydMemorial. RIP @ Minneapolis, Minnesota https://t.co/6BhwqHwayd",Hoosier Ripples
-86.22964585, 39.81761071,"In the name of God the All Compassionate the All Merciful! My thanks and gratitude belong to God the Lord of all! Wishing you all Ramadhan Kareem and Saum maqbul!! Inshallah @ Shalom Health Care Center, Inc. https://t.co/JnrsJyWPf8",Hoosier Ripples
-86.14331238, 39.79879294,"I can smell a skunk 🦨 on the horizons, br warned! @ Kingpark, Indianapolis https://t.co/ECi4pAAbVK",Hoosier Ripples
38.7912483, 9.01817462,Indiana in the news for the wrong reasons! Xenophobic diarrhoea hidden behind Coronavirus outbreak @ A.G. Palace Hotel https://t.co/BPLLNwQPzP,Hoosier Ripples
38.7653, 8.995,"They own the WORLD! @ Addis Ababa, Ethiopia https://t.co/aeyJXHJxI7",Hoosier Ripples
38.7653, 8.995,"Con Job scam ads @ Addis Ababa, Ethiopia https://t.co/J1feGCK2MI",Hoosier Ripples
38.7653, 8.995,"Love has no opposition from boundaries, no creed, no tribe, no religion, no political affiliation, no race no skin color, age and or any known prejudices, viva! @ Addis Ababa, Ethiopia https://t.co/zU0bkoSAZf",Hoosier Ripples
-86.16531932, 39.77192359,"Habari ndiyo hiyo! Style up y’all @ Canal Walk, Indianapolis https://t.co/zcLWjFoCbg",Hoosier Ripples
-73.96528244, 40.78281613,"Are you having problems with your backup? Do you have problems securing your data? does your smartphone has inadequate storage for your burst photos, videos &amp; other craps? Do you want to have a luxury of saving your… https://t.co/cZ1zdIACRM",Hoosier Ripples
-79.0365, 43.095,"Wazo! @ Niagara Falls, New York https://t.co/q8EHidXS2S",Hoosier Ripples
-79.3872, 43.648,"Do not ever doubt whatever comes from the horse’s mouth, take it as the biblical truth😂 @ Toronto, Ontario https://t.co/AAbVF5nPi6",Hoosier Ripples
-81.7996, 24.5506,"Quit being fake, Drop that shit!buying expensive things for a show off &amp; you can’t afford decent mean! some male species still live with their parents at 24yrs+? You need both psychological &amp; psychiatric check up😂😂😂… https://t.co/MGtUfU3Qbs",Hoosier Ripples
-81.7996, 24.5506,"Keep on dreaming fake @ Key West, Florida https://t.co/AbRt2Xhumy",Hoosier Ripples
-77.0367, 38.8951,"This is your typical Washing DC scenes.....folks will do anything to get money. He’s a very genius entrepreneur, he understands his trade very much....many hates Trump &amp; there for, he’s most likely to get donations @… https://t.co/8I2hhH1J7n",Hoosier Ripples
-79.3407, 43.7166,"I’m the  new Barrister MM in town🤣🤣🤣 miguna._miguna @ Toronto, Ontario https://t.co/SS5Y08FSCW",Hoosier Ripples
36.78545923, -1.322153,"A Candidate For The People
A Common-Sense Leader
New Leadership for a Better Kibra
Experience and Integrity are his shields 
Your Voice for Positive Change
Dedicated, Proven Leadership
Working for a better… https://t.co/wcrYyQciXf",Hoosier Ripples
36.78545923, -1.322153,"A Candidate For The People
A Common-Sense Leader to Change Kibra
New Leadership for a Better Kibra
Experience and Integrity
Your Voice for Positive Change
Dedicated, Proven Leadership
Working for a better Kibra
Let’s… https://t.co/e8vilIyAoX",Hoosier Ripples
2.29588, 48.84384,"United we tour the sacred heart Basilica @ CELTIC CORNER - Paris 15ème - IRISH PUB - Rugby, Concerts, Quiz https://t.co/heE910WUDL",Hoosier Ripples
2.34296846, 48.88609529,United we tour the sacred heart Basilica @ Basilica du Sacre-Coeur de Montmartre https://t.co/PVjTyg3FEI,Hoosier Ripples
2.34296846, 48.88609529,United we tour the sacred heart Basilica @ Basilica du Sacre-Coeur de Montmartre https://t.co/pd6tCd70zC,Hoosier Ripples
2.32180531, 48.84220338,"Bienvenue à la tour Montparnasse ~ Welcome to the Montparnasse Tower @ Montparnasse 56 Tower, Paris https://t.co/Gn1hCBkQBI",Hoosier Ripples
2.56055182, 49.01046994,United we photo pose in Cergy♥️ @ Hotel ibis Paris CDG Aéroport https://t.co/5WppNgbqto,Hoosier Ripples
-59.32579, 50.70162,United we Delta all the way to the pinnacles of Eiffel Towers! @ Gulf of St Lawrence North Shore https://t.co/lcxuFzvBtW,Hoosier Ripples
-77.44410505, 38.94544574,United we club as we wait pipa @ United Airline Club Lounge https://t.co/3Oukf4taWp,Hoosier Ripples
