Latitude,Longitude,text,person
 9.00363,38.8050037,@nooraahjaffar. So do I.,Hope!🚴‍♀️🚴‍♀️🚴‍♀️ተስፋ🇪🇹
 9.00363,38.8050037,@namless How do u understand people who behave different?,Hope!🚴‍♀️🚴‍♀️🚴‍♀️ተስፋ🇪🇹
 9.00363,38.8050037,@namless,Hope!🚴‍♀️🚴‍♀️🚴‍♀️ተስፋ🇪🇹
 8.995,38.7653,"Just posted a video @ Addis Ababa, Ethiopia https://t.co/04ZBCxOcFZ",Zekariyas Berihanu
 8.995,38.7653,"Just posted a photo @ Addis Ababa, Ethiopia https://t.co/Qg5yqi3KaC",Zekariyas Berihanu
 9.01502742,38.81392024,#ICT4Agricultural_extension event @ILRI campus. Presenting our startup #Hello_Erf Uber of tractors in Ethiopia https://t.co/hV0PNMY7jT,Alazar Michael
 9.06667,38.8833,"Nos reíamos de la paliza que me habían metido. Cabrones... 😅 en Lege T'Afo, Shewa, Ethiopia https://t.co/I0TX4Rc6Ex",Tari
 8.995,38.7653,"⚫⚪ #BlackAndWhite @ Addis Ababa, Ethiopia https://t.co/T5uQRSpjPs",Yafet Henock
 8.995,38.7653,"#throwbackpicture 😉 @ Addis Ababa, Ethiopia https://t.co/8HshZuboPe",Yafet Henock
 8.995,38.7653,"🙏🏽🙏🏽🙏🏽 💯 @ Addis Ababa, Ethiopia https://t.co/Lt19jTOJe9",Yafet Henock
 8.995,38.7653,"😉

📸 @adonias_mengistu @ Addis Ababa, Ethiopia https://t.co/cXNn4ciaEk",Yafet Henock
 8.995,38.7653,"Just posted a video @ Addis Ababa, Ethiopia https://t.co/S6w2AYgkgN",Yafet Henock
 8.995,38.7653,"Happy 61st Birthday Emami! ❤️😍❤️ #MuchLove ረጅም እድሜ እና ጤና 🙏🏽🙏🏽🙏🏽 🎂🎉🎂🎉🎂🎉🎂🎉🎂🎉🎂 @ Addis Ababa, Ethiopia https://t.co/RsoqaNJUrb",Yafet Henock
 8.995,38.7653,"@ssolomon_bogale 😊😉 @samson_tadesse_baby @ Addis Ababa, Ethiopia https://t.co/sV5A8p3apn",Yafet Henock
 8.995,38.7653,"#ሞገድ #አቦል ዲ ኤስ ቲ ቪ ቻናል 146
ሀሙስ ማታ 1:00 ምዕራፍ 1 ክፍል 4
#Moged #AbolTv on  DSTv channel 146
Thursday Night 7:00 PM Season 1 Episode 4 Trailer #EskisFilmProduction #YafetHenock #DemssieBeyene
@eyobtireta https://t.co/srTWo1x80I",Yafet Henock
 8.995,38.7653,"Cameroon........ Coming Soon........ #Ethiopia 💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/oRc9FLMOnL",Yafet Henock
 8.995,38.7653,"😊😉 @ Addis Ababa, Ethiopia https://t.co/tM4r9LLEqN",Yafet Henock
 8.995,38.7653,"#ሞገድ #አቦል ዲ ኤስ ቲ ቪ ቻናል 146
ሀሙስ ማታ 1:00 ምዕራፍ 1 ክፍል 3
#Moged #AbolTv on  DSTv channel 146
Thursday Night 7:00 PM Season 1 Episode 3 Trailer #EskisFilmProduction #YafetHenock #DemssieBeyene @ Addis Ababa, Ethiopia https://t.co/mxtS97ClBF",Yafet Henock
 8.995,38.7653,"#Throwback @frehiwottamrat 😊 @ Addis Ababa, Ethiopia https://t.co/mGx8ddDrx0",Yafet Henock
 8.995,38.7653,"#Moged Family Picture 😉 #AbolTv #DSTv #EskisFilmProduction #DemssieBeyene #YafetHenock #FirewAbebe #SaronMoges #EyobFetene #SophonyasTaddese @ Addis Ababa, Ethiopia https://t.co/6hH739xqTs",Yafet Henock
 8.995,38.7653,"#ሞገድ #አቦል ዲ ኤስ ቲ ቪ ቻናል 146
ሀሙስ ማታ 1:00 ምዕራፍ 1 ክፍል 2 ማስታወቂያ 
#Moged #AbolTv on  DSTv channel 146
Thursday Night 7:00 PM Season 1 Episode 2 Trailer #EskisFilmProduction #YafetHenock #DemssieBeyene @ Addis Ababa, Ethiopia https://t.co/rnwDqw8PpA",Yafet Henock
 8.995,38.7653,"#BrightMonday 😉 @ Addis Ababa, Ethiopia https://t.co/EUCEKH4DIj",Yafet Henock
 8.995,38.7653,"Just posted a photo @ Addis Ababa, Ethiopia https://t.co/UNNNEV9LM4",Yafet Henock
 8.995,38.7653,"#ሞገድ #አቦል ዲ ኤስ ቲ ቪ ቻናል 146
ዛሬ ማታ 1:00 
ምዕራፍ 1 ክፍል 1
#Moged #AbolTv on  DSTv channel 146
Season 1 Episode 1
#EskisFilmProduction #YafetHenock #DemssieBeyene #FirewAbebe @saron.moges @sophonyas_taddese @eyobtireta https://t.co/aIkfEhX2LM",Yafet Henock
 9.02016046,38.75981127,"#SmileEveryday 😊😉

📸 @adonias_mengistu @ Sheraton Addis, a Luxury Collection Hotel https://t.co/3lmPi0tf8M",Yafet Henock
 9.02016046,38.75981127,"#ሞገድ በአቦል ዲ ኤስ ቲ ቪ ቻናል 146 
#Moged #AbolTv on  DSTv channel 146
@aboltv_official @ Sheraton Addis, a Luxury Collection Hotel https://t.co/8qCEGditHq",Yafet Henock
 8.995,38.7653,"😊😎😉 @ Addis Ababa, Ethiopia https://t.co/pKp0FLoPsp",Yafet Henock
 8.995,38.7653,"እንኳን ለ 125ኛው የአድዋ የድል በአል በሰላም አደረሳችሁ !!!
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/JXhcuI3XSc",Yafet Henock
 8.995,38.7653,"#SaturdayMood 😊😉 @ Addis Ababa, Ethiopia https://t.co/u5QpiV2S1Q",Yafet Henock
 8.995,38.7653,"Happy Birthday to the beautiful, humble and charming @zeritu_kebede 💙💙💙 @ Addis Ababa, Ethiopia https://t.co/aSyfsfuiFU",Yafet Henock
 8.995,38.7653,"😉 @ Addis Ababa, Ethiopia https://t.co/IHDX0wOH1N",Yafet Henock
 8.995,38.7653,"#TB #Mesfine @nardos_adane_official @shewit_kebede_dayeeee @martina.goytom 😊😉😊 @ Addis Ababa, Ethiopia https://t.co/dgN9byf43I",Yafet Henock
 8.995,38.7653,"#SmileEveryday #HappyMonday 😎 @ Addis Ababa, Ethiopia https://t.co/U2AbvZ8164",Yafet Henock
 8.995,38.7653,"#GodsWill #NotMine 🙏🏽🙏🏽🙏🏽 @ Addis Ababa, Ethiopia https://t.co/lM6EY386vg",Yafet Henock
 8.995,38.7653,"#Throwback @chernet_fikadu
📸 @ela_film_production @ Addis Ababa, Ethiopia https://t.co/YiNMPPgODh",Yafet Henock
 8.995,38.7653,"😎😉 @ Addis Ababa, Ethiopia https://t.co/USFEoT6ZVg",Yafet Henock
 8.995,38.7653,"#MLK @ Addis Ababa, Ethiopia https://t.co/PljyohIFzB",Yafet Henock
 8.995,38.7653,"ሁላችንም የምንችለውን እናድርግ። ፈጣሪ ከኛ ጋር ይሁን ። 💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/8vDdrQcKn6",Yafet Henock
 8.995,38.7653,"😊😉 @ Addis Ababa, Ethiopia https://t.co/uhRk77OVqW",Yafet Henock
 8.995,38.7653,"#TB 😉 @ Addis Ababa, Ethiopia https://t.co/inAKmV2YOV",Yafet Henock
 8.995,38.7653,"🙏🏽🙏🏽🙏🏽 @ Addis Ababa, Ethiopia https://t.co/RCiZRLK3Vl",Yafet Henock
 8.995,38.7653,"💯 😉 @ Addis Ababa, Ethiopia https://t.co/Vzsju0fPea",Yafet Henock
 8.995,38.7653,"😊😉 @ Addis Ababa, Ethiopia https://t.co/p80nv73XBa",Yafet Henock
 8.995,38.7653,"እንኳን ለጌታችንና መድሃኒታችን እየሱስ ክርስቶስ ልደት በአል አደረሰን። መልካም ገና!
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/jruF4pRNUB",Yafet Henock
 8.995,38.7653,"የድሮሮሮሮ ፎቶ ከእማሚ ጋር 😍❤️😍 @ Addis Ababa, Ethiopia https://t.co/Tyl50t32Fq",Yafet Henock
 8.995,38.7653,"🤔😉 @ Addis Ababa, Ethiopia https://t.co/J7Bdr2brCb",Yafet Henock
 8.995,38.7653,"🙏🏽🙏🏽🙏🏽 @ Addis Ababa, Ethiopia https://t.co/Mf7KWNisf6",Yafet Henock
 8.995,38.7653,"#LastSaturday 😊😎😊 @ Addis Ababa, Ethiopia https://t.co/ZUoX8EXlGD",Yafet Henock
 8.995,38.7653,"😊😉😎 @ Addis Ababa, Ethiopia https://t.co/s5fO4rviJc",Yafet Henock
 8.995,38.7653,"#Saturday 😉 @ Addis Ababa, Ethiopia https://t.co/hxcqZJCfmy",Yafet Henock
 8.995,38.7653,"“No one starts out on top. You have to work your way up.” - #MuhammadAli 
💪🏾💪🏾💪🏾 @ Addis Ababa, Ethiopia https://t.co/XGGZOCvvui",Yafet Henock
 8.995,38.7653,"🙏🏽 @ Addis Ababa, Ethiopia https://t.co/14s1NDxRd2",Yafet Henock
 8.995,38.7653,"#BlackAndWhite ⚫⚪ 😉 @ Addis Ababa, Ethiopia https://t.co/S5EAJd18UO",Yafet Henock
 8.995,38.7653,"😉😊 @ Addis Ababa, Ethiopia https://t.co/oHZquP2iWy",Yafet Henock
 8.995,38.7653,"#ለሀገር_መከላከያ_ክብር_እቆማለሁ
💚💛❤️
Pic By @addisu_dag @ Addis Ababa, Ethiopia https://t.co/LLazw6wULP",Yafet Henock
 8.995,38.7653,"በድጋሚ ከአመት በኃላ 💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/gfdaHfmlUy",Yafet Henock
 8.995,38.7653,"#HappySaturday 😊😉 @ Addis Ababa, Ethiopia https://t.co/wafOHEB2cj",Yafet Henock
 8.995,38.7653,3 Years Back #Memories #7thLezaAward #MeazaBiru #HaileGebrselassie  @zeritu_kebede @kidist.yilma.9843 @sima__tem #AmanuelHabtamu @tesfayewondmagegn @bisrat.getachew #Taza #EthiopianFilm #AwardWinningFilm 🔥💪🏾🏆 https://t.co/HU9cVXIzoY,Yafet Henock
 8.995,38.7653,"#DearGod #ThankYou 🙏🏽🙏🏽🙏🏽 @ Addis Ababa, Ethiopia https://t.co/zfCznKru1F",Yafet Henock
 8.995,38.7653,"#Selfie 😉 @ Addis Ababa, Ethiopia https://t.co/ddZFsu74nD",Yafet Henock
 8.995,38.7653,"#Sunday 😉 @ Addis Ababa, Ethiopia https://t.co/fQiDZWWdpf",Yafet Henock
 8.995,38.7653,"#NeverGiveUp 💪🏾😉 @ Addis Ababa, Ethiopia https://t.co/75lHrHp4ML",Yafet Henock
 8.995,38.7653,"#TB @nardos_adane_official @shewit_kebede_dayeeee #Mesfine 😊😉😊😉 @ Addis Ababa, Ethiopia https://t.co/M7AzxIrlav",Yafet Henock
 8.995,38.7653,"😉 @ Addis Ababa, Ethiopia https://t.co/SXhBUgv29L",Yafet Henock
 8.995,38.7653,"#ደመራ #2013 💚💛❤️
🔥🔥🔥 @ Addis Ababa, Ethiopia https://t.co/sX1PaQaSku",Yafet Henock
 8.995,38.7653,"“መስቀል ሃይላችን ነው ፤ ሃይላችን መስቀል ነው የሚያጸናን መስቀል ነው መስቀል ቤዛችን ነው መስቀል የነፍሳችን መዳኛ ነው።"" 
💚💛❤
#Ethiopia #Meskel #መስቀል @ Addis Ababa, Ethiopia https://t.co/tnYJiF77ox",Yafet Henock
 8.995,38.7653,"#Throwback #HappyWeekendEveryone 😉 @ Addis Ababa, Ethiopia https://t.co/PMJOknLm9E",Yafet Henock
 8.995,38.7653,"😉 @ Addis Ababa, Ethiopia https://t.co/zQ3enDKWjJ",Yafet Henock
 8.995,38.7653,"😊😉💪🏽🔥 @ Addis Ababa, Ethiopia https://t.co/XtXcpLMSch",Yafet Henock
 8.995,38.7653,"#SmileEveryday 😉 @ Addis Ababa, Ethiopia https://t.co/XMsiwwqoHM",Yafet Henock
 8.995,38.7653,"የሰላም የጤና የፍቅርና የአብሮነት አመት ይሁንልን። 
መልካም አዲስ ዓመት። 
🌻🌻🌻
#HappyNewYear #Ethiopian 🇪🇹 @ Addis Ababa, Ethiopia https://t.co/ko1sI7aayw",Yafet Henock
 8.995,38.7653,"#NewDay #NewYear 💪🏽 @ Addis Ababa, Ethiopia https://t.co/Vct6DOqe18",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/czeHUWrn8d",Yafet Henock
 8.995,38.7653,"😊 #WhiteMonday @ Addis Ababa, Ethiopia https://t.co/wdvrUlISMx",Yafet Henock
 8.995,38.7653,"“The more you praise and celebrate your life, the more there is in life to celebrate.” Oprah Winfrey 😊😉 @ Addis Ababa, Ethiopia https://t.co/JFDkIFUxFV",Yafet Henock
 8.995,38.7653,"#SmileMore 😊😉 @ Addis Ababa, Ethiopia https://t.co/dGR4q9uCWY",Yafet Henock
 8.995,38.7653,"@arsenal 🔥🔥🔥🔥🔥🔥 #FACup and #CommunityShield #TwoInARow #COYG #LondonisRed 🔴⚪ 🏆🏆@Aubameyang7 mikelarteta @mesutozil1088 @ Addis Ababa, Ethiopia https://t.co/mq8sjU9eNu",Yafet Henock
 8.995,38.7653,"😉 @ Addis Ababa, Ethiopia https://t.co/IvxYrCckSv",Yafet Henock
 8.995,38.7653,"#ripchadwickboseman🖤 @ Addis Ababa, Ethiopia https://t.co/3myNSnCl8C",Yafet Henock
 8.995,38.7653,"😉 @ Addis Ababa, Ethiopia https://t.co/bCeIe6n2xZ",Yafet Henock
 8.995,38.7653,"💪🏽💪🏽💪🏽 @ Addis Ababa, Ethiopia https://t.co/ZiswovaWfk",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/sNa0Q9bj2x",Yafet Henock
 8.995,38.7653,"#ግድቡየኔነው
#አባይ 
#GERD
#Ethiopia
#ItsMyDam
🇪🇹🇪🇹🇪🇹
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/FdaOInB8oA",Yafet Henock
 8.995,38.7653,"😎 #Sunday 😊 @ Addis Ababa, Ethiopia https://t.co/EMK9LXLIPq",Yafet Henock
 8.995,38.7653,"ለመላው የእስልምና እምነት ተከታይ ወገኖቻችን በሙሉ እንኳን ለ1441ኛው ታላቁ የዒድ አል አድሃ (ዐረፋ) በዓል በሰላም አደረሳችሁ ።
💚💛💓 @ Addis Ababa, Ethiopia https://t.co/sMgAL0Igoo",Yafet Henock
 8.995,38.7653,"😉 @ Addis Ababa, Ethiopia https://t.co/7jJvV2R1Wj",Yafet Henock
 8.995,38.7653,"#Selfiethrowback 😊 @ Addis Ababa, Ethiopia https://t.co/KwEC8VTdDB",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/KKQTfkJLfl",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/rHPKK4BY6h",Yafet Henock
 8.995,38.7653,"For my dad in heaven on father's day, I miss you every day not just on father's day. ☹️😊 #HappyFathersDay 🙏🏽 @ Addis Ababa, Ethiopia https://t.co/HX8K82IzGF",Yafet Henock
 8.995,38.7653,"😎😉 #Throwback #SunnyDay #Johannesburg @ Addis Ababa, Ethiopia https://t.co/2HMFkhQQx7",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/wxj8dAx4Bc",Yafet Henock
 8.995,38.7653,"Coffee Time ☕😉 @ Addis Ababa, Ethiopia https://t.co/N8Q02RT5Gh",Yafet Henock
 8.995,38.7653,"😊😉😎 @ Addis Ababa, Ethiopia https://t.co/OlL4a4GwsY",Yafet Henock
 8.995,38.7653,"#Throwback 😉 @ Addis Ababa, Ethiopia https://t.co/1T9yFU7vmg",Yafet Henock
 8.995,38.7653,"Sunday 😎😎 d_i_b_e_k_u_l_u @ Addis Ababa, Ethiopia https://t.co/dDiGsDponA",Yafet Henock
 8.995,38.7653,"#BlackAndWhite @ Addis Ababa, Ethiopia https://t.co/cTLLTvjobE",Yafet Henock
 8.995,38.7653,"Keep fixing your mind 😉 @ Addis Ababa, Ethiopia https://t.co/Gc7kfHvUAE",Yafet Henock
 8.995,38.7653,"#Todaysreality💯 @ Addis Ababa, Ethiopia https://t.co/iiKAXK7FEG",Yafet Henock
 8.995,38.7653,"That Face 😏😂 @ Addis Ababa, Ethiopia https://t.co/KjfnmjGFhL",Yafet Henock
 8.995,38.7653,"What a beautiful sketch with my mom, Thank you so much betty.sisay.  💪🏽 #Sketch #Art #pencildrawing @ Addis Ababa, Ethiopia https://t.co/5ys16ufNxG",Yafet Henock
 8.995,38.7653,"#WorkHard 💪🏽 @ Addis Ababa, Ethiopia https://t.co/BjeUgRLG06",Yafet Henock
 8.995,38.7653,"""Once you replace negative thoughts with positive ones, you'll start having positive results."" --Willie Nelson 😉 @ Addis Ababa, Ethiopia https://t.co/wmxkvo6vQC",Yafet Henock
 8.995,38.7653,"ኢድ ሙባረክ! Eid Mubarak! 😊 @ Addis Ababa, Ethiopia https://t.co/oHH3PYYl8V",Yafet Henock
 8.995,38.7653,"Smile 😊 @ Addis Ababa, Ethiopia https://t.co/wsqoO6PvT5",Yafet Henock
 8.995,38.7653,"😎😉 @ Addis Ababa, Ethiopia https://t.co/BPK55MvSjX",Yafet Henock
 9.03,38.74,Memory never last tesfayewondmagegn 😉 @ Addis Ababa አዲስ አበባ https://t.co/T1n4yJpmWj,Yafet Henock
 8.995,38.7653,"😊🤔😊 @ Addis Ababa, Ethiopia https://t.co/ZIlNFls0Cp",Yafet Henock
 8.995,38.7653,"#Sunday 😊 @ Addis Ababa, Ethiopia https://t.co/GukbBc0ko4",Yafet Henock
 8.995,38.7653,"30 Years Back 😜 @ Addis Ababa, Ethiopia https://t.co/ZELS2bDgNQ",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/kjeQttUK71",Yafet Henock
 8.995,38.7653,"Happy Mother's Day! ❤️❤️❤️ #Emami @ Addis Ababa, Ethiopia https://t.co/vriF0SaHs5",Yafet Henock
 8.995,38.7653,"Thinking while talking 💭 🤔😉 @ Addis Ababa, Ethiopia https://t.co/wCkki1ZPqs",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/X23iajxr5w",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/IosojyXJY7",Yafet Henock
 8.995,38.7653,"Sunday 😉 @ Addis Ababa, Ethiopia https://t.co/DraehnP6q3",Yafet Henock
 8.995,38.7653,"#MakingPicture 😉 #Taza @ Addis Ababa, Ethiopia https://t.co/vpGUKBWq2f",Yafet Henock
 8.995,38.7653,"Kill each other with kindness 😆😁😅 @ Addis Ababa, Ethiopia https://t.co/SySWmPFTQH",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/9GB5kPEZaT",Yafet Henock
 8.995,38.7653,"#MajorThrowBack #Emami 😊😉 @ Addis Ababa, Ethiopia https://t.co/SMu7NOC45A",Yafet Henock
 8.995,38.7653,"😊 #MakingPicture #Taza #Throwback #TazaCrew #EthiopianFilm #Ethiopian #TesfayeWondemagegne #FikerteDesalegne #YafetHenock tesfayewondmagegn 💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/ReCnalrAde",Yafet Henock
 8.995,38.7653,"#TB 😎 @ Addis Ababa, Ethiopia https://t.co/Can534vOvN",Yafet Henock
 8.995,38.7653,"እንኳን ለብርሃነ ትንሳኤው በሰላም፣ በጤና፣ በፍቅር  አደረሳችሁ!!! መልካም በዓል !!!
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/62CTKKWuIJ",Yafet Henock
 8.995,38.7653,"😊😎 @ Addis Ababa, Ethiopia https://t.co/Eux3E0BwRV",Yafet Henock
 8.995,38.7653,"When you focus on problems, you will have more problems. When you focus on possibilities, you will have more opportunities. 😉 @ Addis Ababa, Ethiopia https://t.co/cNLYaikequ",Yafet Henock
 8.995,38.7653,"ሆሳእና በአርያም !!!

በእግዚአብሔር ስም የሚመጣ ብሩክ ነው። 
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/4pzQqm3lXp",Yafet Henock
 8.995,38.7653,"Last week 😂😂😂
Guess who this is back......? so I challenge frehiwottamrat and everyone to post their high school or childhood pictures !!!
#quarantinememories @ Addis Ababa, Ethiopia https://t.co/pPcHooBjSM",Yafet Henock
 8.995,38.7653,"I love Sketch and BlackNWhite mahi_fassil_ 👍🏾 @ Addis Ababa, Ethiopia https://t.co/AJ3WVaCqsr",Yafet Henock
 8.995,38.7653,"Happy 60th Birthday Emami!!! 🎂🎉🎂🎉🎂🎉 @ Addis Ababa, Ethiopia https://t.co/vGpsscHjeI",Yafet Henock
 8.995,38.7653,"Be Thankful 🙏🏽🙏🏽🙏🏽 @ Addis Ababa, Ethiopia https://t.co/qw1xDq1nMy",Yafet Henock
 8.995,38.7653,"Happy Birthday Fritaye! 🎂🎉🎊 Anchi Tiru Lij ena Tilequa Chebudit 😂😂😂 frehiwottamrat @ Addis Ababa, Ethiopia https://t.co/wgeA1W2viz",Yafet Henock
 8.995,38.7653,"#በአላህ_እመካለሁ_ግመሌንም_አስራለሁ
#የምርቅህ_ስለምወድህ_ነው
#የምርቅሽ_ስለምወድሽ_ነው
#አብረን_እንጂ_ብቻችንን_አንድንም
#ግድ_ይኑረን #ግድ_ይለናል
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/Qdfsz7Yp8V",Yafet Henock
 8.995,38.7653,"#ከጥፋት_በፊት_ኖህ_መርከቡን_እየሰራ_ነበር
#የምርቅህ_ስለምወድህ_ነው
#የምርቅሽ_ስለምወድሽ_ነው
#አብረን_እንጂ_ብቻችንን_አንድንም
#ግድ_ይኑረን #ግድ_ይለናል
 💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/mqMOlm7bPr",Yafet Henock
 8.995,38.7653,"#የምርቅህ_ስለምወድህ_ነው
#የምርቅሽ_ስለምወድሽ_ነው
#አብረን_እንጂ_ብቻችንን_አንድንም
#ግድ_ይኑረን #ግድ_ይለናል
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/2hZFSFRzqT",Yafet Henock
 8.995,38.7653,"#የምርቅህ_ስለምወድህ_ነው
#የምርቅሽ_ስለምወድሽ_ነው
#አብረን_እንጂ_ብቻችንን_አንድንም
#ግድ_ይኑረን #ግድ_ይለናል 
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/JoFQK4NTG9",Yafet Henock
 8.995,38.7653,"#ቤት_እንሁን #እራሳችንን_እንጠብቅ
sador_daniel frehiwottamrat sewmehon_somick 👍🏾👍🏾👍🏾 @ Addis Ababa, Ethiopia https://t.co/jjoJdF26Ra",Yafet Henock
 9.03,38.74,😉😊😉 @ Addis Ababa አዲስ አበባ https://t.co/Wp6FDkodfJ,Yafet Henock
 8.995,38.7653,"😎 @ Addis Ababa, Ethiopia https://t.co/h80Hi8IzZ8",Yafet Henock
 8.995,38.7653,"Always Focus on the bright side! ጥንቃቄ እናድርግ  እንፀልይ 🙏🏽🙏🏽🙏🏽 #Corona @ Addis Ababa, Ethiopia https://t.co/vbpERBFyB7",Yafet Henock
 8.995,38.7653,"Always Focus on the bright side! ጥንቃቄ እናድርግ  እንፀልይ 🙏🏽🙏🏽🙏🏽 #Corona @ Addis Ababa, Ethiopia https://t.co/ui3laV63CP",Yafet Henock
 8.995,38.7653,"You can watch Taza on Arts Tv YouTube Channel.
https://t.co/cOeIkqcBLQ
#OutNow #Taza #Ethiopia #EthiopianFilm #Youtube #ታዛ #እስክስፊልምፕሮዳክሽን #EskisFilmProduction #TazaEthiopianMovie #WatchIt… https://t.co/XN3J9wuMPv",Yafet Henock
 8.995,38.7653,"😎 @ Addis Ababa, Ethiopia https://t.co/VgbfTfvRha",Yafet Henock
 8.995,38.7653,"#አዲስድባብ #ሲትኮም #አርትስቲቪ ረቡዕ  3:00
የካቲት 25 ይጀመራል:: #AddisDibab
#Sitcom #ComingSoon #ArtsTv
#GashSeyoumTefera #BayushAlemayehu
samson_tadesse_baby frehiwottamrat 🎬📽️ @ Addis Ababa, Ethiopia https://t.co/Pdhn6mJN9u",Yafet Henock
 8.995,38.7653,"😊😂 shewit_kebede_dayeeee @ Addis Ababa, Ethiopia https://t.co/J7RBYn8rXX",Yafet Henock
 8.995,38.7653,"😉 @ Addis Ababa, Ethiopia https://t.co/3J6v46EFTU",Yafet Henock
 8.995,38.7653,"😎😉 @ Addis Ababa, Ethiopia https://t.co/rDD9sTe26n",Yafet Henock
 8.995,38.7653,"Thank you so much! nurbruknhb1 😉 @ Addis Ababa, Ethiopia https://t.co/xNY7HniBBq",Yafet Henock
 8.995,38.7653,"#Sunday 😊 @ Addis Ababa, Ethiopia https://t.co/gRwViPAvln",Yafet Henock
 8.995,38.7653,"#BlackAndWhite #HappySaturday 😉

📸 adclassic @ Addis Ababa, Ethiopia https://t.co/rKH6C8WesY",Yafet Henock
 8.995,38.7653,"#RIP to the legend and his daughter! 💔💔💔 #KobeBryant #Gianna @ Addis Ababa, Ethiopia https://t.co/gpF7urqZ9i",Yafet Henock
 8.995,38.7653,"#BringBackOurStudents 😡 @ Addis Ababa, Ethiopia https://t.co/dX5xGaNNLO",Yafet Henock
 8.995,38.7653,"#ThrowbackSaturday 😉 @ Addis Ababa, Ethiopia https://t.co/vDi1xdcN4m",Yafet Henock
 8.995,38.7653,"ለመላው  የክርስትና  እምነት ተከታዮች ፤ እንኳን ለብርሃነ ጥምቀቱ በሰላም አደረሳችሁ ።
💚💛💓 @ Addis Ababa, Ethiopia https://t.co/Tv5CzcdbX4",Yafet Henock
 8.995,38.7653,"😉 @ Addis Ababa, Ethiopia https://t.co/GYos8bZJeo",Yafet Henock
 8.995,38.7653,"#Elivatorselfie 😉😎 @ Addis Ababa, Ethiopia https://t.co/WgtswP6rb4",Yafet Henock
 8.995,38.7653,"Holiday Selfie With My Niece 💙💙💙 @ Addis Ababa, Ethiopia https://t.co/v8ObViuOc7",Yafet Henock
 8.995,38.7653,"Look what I found on my phone sewmehon_somick 😉 @ Addis Ababa, Ethiopia https://t.co/aNVTZnGOuY",Yafet Henock
 8.995,38.7653,"😎 @ Addis Ababa, Ethiopia https://t.co/PLIELtCV2z",Yafet Henock
 8.995,38.7653,"😎😊 @ Addis Ababa, Ethiopia https://t.co/OvQYuojYah",Yafet Henock
 8.995,38.7653,"😊😉 @ Addis Ababa, Ethiopia https://t.co/07VATcEO4G",Yafet Henock
 8.995,38.7653,"😎😉 @ Addis Ababa, Ethiopia https://t.co/wgVOEdTHCY",Yafet Henock
 8.995,38.7653,"📽️ አዲስ ድባብ በቅርብ ቀን  🎬
#AddisDibab #NewSitcom #Sitcom #Ethiopia #EthiopianFilm samson_tadesse_baby frehiwottamrat #GashSeyoumTefera #BayushAlemayehu #TewodrosShewangezaw #YordanosAsrat @ Addis Ababa, Ethiopia https://t.co/fOVsEFYjcU",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/XC3qwA60eV",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/pWsOAgSGOk",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/OjZX2X6tL5",Yafet Henock
 8.995,38.7653,"😊 @ Addis Ababa, Ethiopia https://t.co/NCXrsSsiz7",Yafet Henock
 8.995,38.7653,"ህዳር 5,6 &amp; 7 በሁሉም ሲኒማ ቤቶች ይመረቃል።
nardos_adane_official sophonyas_taddese eyobtireta @ Addis Ababa, Ethiopia https://t.co/RITD4gyMwR",Yafet Henock
 8.995,38.7653,"Looking to the Future. 😜 @ Addis Ababa, Ethiopia https://t.co/mAB88stXf0",Yafet Henock
 8.995,38.7653,"እኛ ስለራሳችን ብቻ ኀላፊነት እንዉሠድ።
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/lqERyWDdy6",Yafet Henock
